a_true,v_true,t_true,a_est,v_est,t_est,bias_a,bias_v,bias_t,se_a,se_v,se_t
1.88696,0.58434,0.29425,2.36567,0.17139,-0.08016,0.47871,-0.41294,-0.37441,0.22916,0.17052,0.14018
1.01491,1.77807,0.32369,0.12274,17.90079,0.63641,-0.89217,16.12272,0.31273,0.79597,259.94198,0.09780
0.61957,1.52467,0.47303,0.11310,7.49167,0.56837,-0.50647,5.96700,0.09534,0.25652,35.60509,0.00909
1.10962,1.81976,0.35947,0.20708,4.09166,0.52561,-0.90255,2.27190,0.16613,0.81459,5.16154,0.02760
0.80269,1.86324,0.40416,0.08548,16.21691,0.54994,-0.71721,14.35367,0.14578,0.51439,206.02787,0.02125
1.21124,0.83868,0.34665,0.31324,44.10466,0.63183,-0.89799,43.26598,0.28518,0.80639,1871.94478,0.08133
1.97698,0.81365,0.15214,0.45370,4.84292,0.52155,-1.52329,4.02927,0.36941,2.32040,16.23504,0.13646
0.53151,0.55165,0.27833,0.20569,-1.97122,0.36462,-0.32582,-2.52286,0.08629,0.10616,6.36484,0.00745
1.74435,0.70054,0.47416,0.83901,1.00987,0.99995,-0.90533,0.30933,0.52579,0.81963,0.09568,0.27645
1.90727,0.91335,0.23287,0.66408,2.08752,0.94557,-1.24319,1.17417,0.71270,1.54552,1.37868,0.50794
0.59569,1.08083,0.21311,0.13594,6.23309,0.28154,-0.45976,5.15226,0.06843,0.21138,26.54577,0.00468
1.80430,0.77099,0.47907,0.57136,3.84557,1.03663,-1.23294,3.07458,0.55756,1.52013,9.45305,0.31087
1.41232,1.16686,0.39695,0.24517,8.96202,0.71706,-1.16715,7.79516,0.32011,1.36223,60.76458,0.10247
0.75203,1.03220,0.25999,0.10737,20.46473,0.38155,-0.64466,19.43253,0.12155,0.41559,377.62330,0.01478
1.39671,1.49711,0.26773,0.29079,4.76734,0.63154,-1.10592,3.27023,0.36381,1.22307,10.69442,0.13236
1.53758,1.49201,0.11536,0.39574,34.91051,0.26760,-1.14184,33.41849,0.15224,1.30380,1116.79573,0.02318
1.86490,1.57589,0.33283,0.29477,7.45397,0.89026,-1.57012,5.87808,0.55743,2.46529,34.55178,0.31073
1.07908,1.95006,0.37887,0.20578,67.13864,0.65158,-0.87330,65.18858,0.27272,0.76265,4249.55132,0.07437
1.32458,1.12575,0.45110,0.24531,8.95703,0.91682,-1.07927,7.83128,0.46572,1.16482,61.32900,0.21689
1.95777,1.26892,0.21635,0.34526,6.36401,1.04137,-1.61251,5.09509,0.82502,2.60019,25.95989,0.68066
0.69361,0.94679,0.41202,0.12031,7.04264,0.54836,-0.57330,6.09585,0.13635,0.32867,37.15942,0.01859
1.90989,1.01454,0.49525,0.39445,5.57032,1.08752,-1.51544,4.55578,0.59227,2.29655,20.75517,0.35078
0.64504,1.58069,0.21273,0.06646,33.05965,0.29613,-0.57858,31.47897,0.08340,0.33475,990.92538,0.00696
1.40885,1.14253,0.11084,0.59438,1.42551,0.42223,-0.81446,0.28298,0.31139,0.66335,0.08008,0.09696
1.21548,1.08381,0.45497,0.48774,0.83132,0.80933,-0.72774,-0.25250,0.35436,0.52960,0.06375,0.12557
1.94309,1.26344,0.28113,0.70342,19.64039,0.65903,-1.23966,18.37695,0.37790,1.53677,337.71229,0.14281
1.10745,1.99819,0.12199,0.05214,42.14433,0.37030,-1.05532,40.14614,0.24831,1.11369,1611.71243,0.06166
0.97469,0.63045,0.22129,0.61122,-0.66337,0.35002,-0.36347,-1.29382,0.12873,0.13211,1.67397,0.01657
1.86439,0.50928,0.42427,0.00000,0.00000,1.24274,-1.86439,-0.50927,0.81846,3.47596,0.25936,0.66988
0.88645,1.17492,0.37716,0.34686,2.44279,0.62019,-0.53959,1.26788,0.24303,0.29116,1.60751,0.05906
0.75374,1.96618,0.44133,0.10891,12.72827,0.51814,-0.64483,10.76209,0.07681,0.41580,115.82251,0.00590
1.54246,1.27275,0.49611,0.23795,9.23375,1.08546,-1.30450,7.96100,0.58935,1.70172,63.37746,0.34733
1.07677,1.02044,0.27272,0.61209,0.66243,0.54123,-0.46469,-0.35801,0.26851,0.21594,0.12817,0.07210
1.01310,1.71497,0.19532,0.12878,17.06150,0.31177,-0.88432,15.34653,0.11646,0.78203,235.51603,0.01356
1.47245,1.26664,0.27821,1.02223,0.39665,0.55767,-0.45022,-0.86999,0.27946,0.20270,0.75689,0.07810
1.35381,1.80197,0.33324,0.17601,12.48381,0.58659,-1.17780,10.68184,0.25335,1.38722,114.10177,0.06419
1.09172,1.80059,0.19760,0.24360,3.47823,0.45450,-0.84812,1.67764,0.25690,0.71931,2.81446,0.06600
1.16516,0.98150,0.31044,0.28788,2.94323,0.67039,-0.87728,1.96173,0.35995,0.76962,3.84838,0.12957
0.57394,1.07943,0.24139,0.09414,9.00015,0.27771,-0.47980,7.92072,0.03632,0.23021,62.73779,0.00132
0.96420,1.96236,0.26445,0.11225,19.57427,0.45628,-0.85195,17.61192,0.19184,0.72583,310.17960,0.03680
1.52192,1.57398,0.34293,0.39891,34.63283,0.69623,-1.12301,33.05885,0.35330,1.26115,1092.88782,0.12482
1.60937,0.81645,0.43665,0.74678,18.50003,0.96468,-0.86259,17.68357,0.52803,0.74406,312.70876,0.27882
0.70067,1.92996,0.12907,0.04371,50.27094,0.26798,-0.65696,48.34098,0.13891,0.43160,2336.85037,0.01930
0.68847,0.93459,0.19550,0.07804,17.76362,0.35722,-0.61042,16.82903,0.16172,0.37262,283.21617,0.02615
1.05002,1.08638,0.49058,0.00000,0.00000,0.70008,-1.05002,-1.08638,0.20950,1.10254,1.18021,0.04389
0.97536,0.90019,0.30237,0.54651,0.74191,0.45815,-0.42884,-0.15828,0.15578,0.18391,0.02505,0.02427
1.53085,0.96925,0.12436,0.38701,3.58206,0.58723,-1.14384,2.61281,0.46286,1.30837,6.82676,0.21424
1.54007,1.64937,0.22164,0.13970,15.72853,0.57315,-1.40037,14.07916,0.35151,1.96104,198.22271,0.12356
1.53938,1.98105,0.19006,0.21041,10.44259,0.59574,-1.32897,8.46154,0.40568,1.76616,71.59762,0.16457
1.62770,1.35240,0.20987,0.17166,12.80008,0.78582,-1.45604,11.44768,0.57596,2.12005,131.04933,0.33172
1.35396,1.44758,0.30750,0.21878,63.14747,0.65389,-1.13518,61.69989,0.34639,1.28862,3806.87638,0.11998
0.77265,1.25620,0.22912,0.10985,12.61989,0.32632,-0.66280,11.36369,0.09719,0.43930,129.13344,0.00945
1.80155,1.56143,0.14249,0.34585,6.35307,0.70193,-1.45570,4.79164,0.55944,2.11907,22.95980,0.31297
1.46586,1.75149,0.33094,0.09621,22.83716,0.83247,-1.36965,21.08568,0.50153,1.87594,444.60570,0.25153
1.45844,0.62217,0.27401,0.41992,3.30129,0.59534,-1.03852,2.67912,0.32133,1.07852,7.17766,0.10326
1.69252,0.74503,0.14173,0.50783,4.32668,0.74161,-1.18469,3.58165,0.59988,1.40349,12.82822,0.35986
0.66007,1.47433,0.44720,0.25177,1.61046,0.51550,-0.40830,0.13612,0.06830,0.16671,0.01853,0.00467
0.57396,0.88622,0.15426,0.09416,8.99889,0.24474,-0.47981,8.11267,0.09047,0.23022,65.81540,0.00819
1.75246,1.56553,0.14500,0.19599,11.21091,0.72562,-1.55647,9.64538,0.58062,2.42260,93.03336,0.33712
1.99651,0.89533,0.21165,1.03815,0.81616,0.90156,-0.95836,-0.07917,0.68991,0.91845,0.00627,0.47597
1.96340,0.59792,0.42874,1.12049,0.75619,0.80647,-0.84292,0.15827,0.37774,0.71051,0.02505,0.14269
1.97372,1.86773,0.27565,0.38579,35.81111,0.89002,-1.58794,33.94338,0.61437,2.52154,1152.15327,0.37745
1.18902,0.58265,0.27076,0.47320,1.79056,0.57531,-0.71581,1.20791,0.30455,0.51239,1.45904,0.09275
1.28798,0.59908,0.48903,0.43785,1.93512,0.61762,-0.85013,1.33604,0.12860,0.72272,1.78501,0.01654
1.49335,1.57298,0.20726,0.29807,46.34968,0.62862,-1.19528,44.77670,0.42136,1.42869,2004.95259,0.17755
1.39652,1.80454,0.45633,0.30354,45.51495,0.72022,-1.09299,43.71040,0.26389,1.19462,1910.59937,0.06964
1.73189,0.86698,0.26852,0.83846,1.01054,0.68357,-0.89343,0.14356,0.41505,0.79822,0.02061,0.17226
0.78874,0.65282,0.46445,0.00000,0.00000,0.60832,-0.78874,-0.65282,0.14387,0.62211,0.42617,0.02070
1.31971,0.63703,0.40266,0.43591,1.94376,0.71729,-0.88381,1.30673,0.31463,0.78112,1.70755,0.09899
0.58550,1.38170,0.43614,0.07128,193.80973,0.51926,-0.51422,192.42804,0.08312,0.26442,37028.54903,0.00691
0.99011,1.02442,0.33854,0.27308,5.07645,0.61663,-0.71703,4.05203,0.27810,0.51413,16.41892,0.07734
1.51285,0.80882,0.24099,0.26090,8.42153,0.78791,-1.25194,7.61271,0.54692,1.56736,57.95328,0.29912
1.94410,1.44252,0.17364,0.73156,18.88496,0.79563,-1.21254,17.44244,0.62199,1.47025,304.23876,0.38687
1.67219,1.55492,0.43378,0.48153,28.69091,0.95781,-1.19066,27.13599,0.52402,1.41768,736.36221,0.27460
1.46067,0.97124,0.48319,0.49122,28.12499,0.79631,-0.96945,27.15375,0.31312,0.93984,737.32621,0.09805
0.76384,0.85307,0.29775,0.30712,-1.32023,0.39875,-0.45672,-2.17330,0.10100,0.20859,4.72325,0.01020
1.25093,1.86768,0.15865,0.14633,15.01578,0.39194,-1.10460,13.14810,0.23329,1.22015,172.87264,0.05443
1.39053,1.63224,0.22379,0.20498,10.71914,0.58124,-1.18555,9.08690,0.35745,1.40552,82.57178,0.12777
0.94223,1.03182,0.32584,0.18356,7.55229,0.51331,-0.75867,6.52047,0.18747,0.57558,42.51652,0.03515
0.65521,1.48484,0.46279,0.07124,30.84253,0.56022,-0.58397,29.35769,0.09742,0.34102,861.87383,0.00949
1.51523,0.95238,0.17532,0.24157,9.09539,0.63437,-1.27366,8.14301,0.45904,1.62220,66.30861,0.21072
0.71208,0.69548,0.35737,0.07240,19.14647,0.52349,-0.63967,18.45099,0.16612,0.40918,340.43904,0.02760
1.51569,1.52401,0.35149,0.33688,41.00988,0.74969,-1.17880,39.48588,0.39820,1.38958,1559.13436,0.15856
1.35425,1.74859,0.49665,0.39824,34.69119,0.89486,-0.95600,32.94260,0.39821,0.91394,1085.21493,0.15857
1.97840,1.53002,0.19745,0.30906,7.10946,0.79564,-1.66935,5.57944,0.59820,2.78672,31.13012,0.35784
1.07425,1.44595,0.27206,0.12299,17.86472,0.57527,-0.95126,16.41877,0.30321,0.90489,269.57585,0.09194
1.91113,0.76217,0.44990,0.90457,0.93669,1.01706,-1.00656,0.17452,0.56716,1.01317,0.03046,0.32167
1.86831,1.44977,0.38842,0.35134,39.32285,1.13740,-1.51698,37.87308,0.74898,2.30122,1434.37022,0.56097
1.73451,0.85255,0.36091,0.42152,5.21262,0.82524,-1.31299,4.36007,0.46433,1.72393,19.01024,0.21560
1.86435,0.90445,0.42787,1.30826,-0.30993,0.59423,-0.55608,-1.21437,0.16636,0.30923,1.47470,0.02768
1.94817,1.87372,0.30115,0.24822,8.85193,0.71982,-1.69995,6.97820,0.41867,2.88984,48.69534,0.17529
1.72393,1.06747,0.13536,0.36913,5.95236,0.70078,-1.35480,4.88488,0.56542,1.83548,23.86207,0.31970
0.74981,1.97927,0.42834,0.05737,38.29724,0.55338,-0.69244,36.31798,0.12504,0.47947,1318.99532,0.01563
1.24512,1.76442,0.27835,0.19301,11.38402,0.50172,-1.05211,9.61960,0.22337,1.10693,92.53666,0.04989
1.45595,0.60604,0.24462,0.62179,1.36268,0.65037,-0.83417,0.75663,0.40576,0.69583,0.57249,0.16464
1.14810,1.69459,0.33817,0.19269,4.39720,0.69043,-0.95541,2.70261,0.35226,0.91281,7.30410,0.12409
1.12607,0.71647,0.13742,0.34488,40.05857,0.40746,-0.78119,39.34210,0.27003,0.61026,1547.80115,0.07292
1.60405,0.98002,0.30242,0.42258,5.19956,0.77147,-1.18148,4.21953,0.46905,1.39588,17.80444,0.22001
0.71581,0.51293,0.10799,0.11985,3.38304,0.26852,-0.59596,2.87011,0.16054,0.35517,8.23754,0.02577
1.13403,1.57710,0.27708,0.17412,7.96157,0.56934,-0.95991,6.38447,0.29226,0.92142,40.76143,0.08542
0.81614,0.85508,0.35121,0.00000,0.00000,0.44795,-0.81614,-0.85508,0.09673,0.66609,0.73116,0.00936
1.50390,1.17213,0.29516,0.24491,56.40970,0.58325,-1.25899,55.23757,0.28809,1.58505,3051.18898,0.08300
1.87513,1.70123,0.28045,0.26888,8.17172,0.45285,-1.60625,6.47050,0.17240,2.58005,41.86731,0.02972
1.19590,0.86873,0.46594,0.26993,5.13569,0.99855,-0.92597,4.26696,0.53262,0.85742,18.20697,0.28368
1.31441,0.69407,0.25033,0.20279,10.83484,0.71129,-1.11162,10.14077,0.46096,1.23570,102.83523,0.21249
0.83071,0.74685,0.26253,0.33942,-1.19459,0.49169,-0.49129,-1.94144,0.22916,0.24137,3.76920,0.05251
0.62632,1.97686,0.36656,0.04309,50.98600,0.49001,-0.58323,49.00914,0.12344,0.34015,2401.89563,0.01524
0.76218,1.47205,0.19818,0.18442,4.59436,0.32861,-0.57776,3.12231,0.13043,0.33380,9.74885,0.01701
1.83870,0.61794,0.23237,0.59515,3.69190,1.14634,-1.24356,3.07396,0.91397,1.54644,9.44921,0.83535
0.85850,0.92193,0.26445,0.14052,9.86576,0.48598,-0.71798,8.94383,0.22153,0.51550,79.99207,0.04908
0.51064,1.52038,0.43018,0.05634,24.60375,0.49545,-0.45429,23.08338,0.06527,0.20638,532.84237,0.00426
0.56729,1.43382,0.22357,0.10724,7.90084,0.28724,-0.46005,6.46702,0.06367,0.21165,41.82237,0.00405
1.92073,1.10969,0.40873,0.46209,4.75492,1.14658,-1.45864,3.64523,0.73785,2.12762,13.28768,0.54442
1.70768,1.77520,0.21566,0.51952,2.66841,0.64816,-1.18816,0.89321,0.43250,1.41172,0.79782,0.18706
0.52545,1.94055,0.11784,0.04086,53.77499,0.20026,-0.48459,51.83444,0.08243,0.23483,2686.80866,0.00679
1.49892,1.73399,0.10531,0.21389,10.27279,0.44559,-1.28503,8.53881,0.34027,1.65131,72.91125,0.11579
1.52665,1.25483,0.40606,0.30446,7.21672,0.49178,-1.22219,5.96189,0.08572,1.49375,35.54416,0.00735
1.80859,1.41967,0.16288,0.33295,4.16362,0.56206,-1.47564,2.74394,0.39918,2.17751,7.52922,0.15934
0.87980,1.70554,0.42713,0.00000,0.00000,0.59238,-0.87980,-1.70554,0.16525,0.77405,2.90886,0.02731
1.32037,1.31937,0.13579,0.19740,11.13059,0.53046,-1.12297,9.81122,0.39467,1.26106,96.26001,0.15576
1.58000,0.65175,0.34926,0.55167,2.51288,0.76066,-1.02832,1.86114,0.41140,1.05745,3.46383,0.16925
0.85352,1.57049,0.44947,0.12608,17.42680,0.61600,-0.72744,15.85631,0.16652,0.52917,251.42251,0.02773
1.14131,0.74129,0.38014,0.56521,0.71737,0.61006,-0.57610,-0.02392,0.22992,0.33189,0.00057,0.05286
1.90424,1.27028,0.48011,0.34237,6.41766,1.24571,-1.56187,5.14739,0.76560,2.43945,26.49560,0.58614
1.20785,1.23547,0.43871,0.27982,3.02797,0.59926,-0.92803,1.79250,0.16055,0.86124,3.21306,0.02578
1.35916,0.85751,0.41758,0.31119,4.45474,0.73542,-1.04796,3.59723,0.31783,1.09823,12.94007,0.10102
1.92392,0.95765,0.16754,0.25213,8.71461,0.97258,-1.67179,7.75696,0.80504,2.79489,60.17040,0.64809
1.03484,1.17095,0.48621,0.15607,8.88260,0.66820,-0.87877,7.71165,0.18200,0.77224,59.46950,0.03312
1.63928,0.80898,0.38372,0.53059,26.03806,1.17224,-1.10869,25.22907,0.78852,1.22920,636.50619,0.62176
1.34561,0.80747,0.39680,0.46131,29.94860,0.76479,-0.88430,29.14113,0.36799,0.78198,849.20544,0.13542
1.02879,1.58403,0.22769,0.24335,3.48186,0.42346,-0.78545,1.89783,0.19577,0.61693,3.60177,0.03833
0.62291,0.79397,0.47751,0.10968,-7.72543,0.58637,-0.51323,-8.51940,0.10886,0.26341,72.58024,0.01185
0.90461,1.55360,0.36356,0.00000,0.00000,0.57836,-0.90461,-1.55360,0.21480,0.81833,2.41366,0.04614
0.67047,0.50588,0.49978,0.00000,0.00000,0.61255,-0.67047,-0.50588,0.11277,0.44953,0.25591,0.01272
0.72690,0.92701,0.25039,0.31047,1.30598,0.32762,-0.41643,0.37897,0.07723,0.17341,0.14362,0.00596
0.65350,1.11575,0.47328,0.33326,1.21666,0.54407,-0.32024,0.10091,0.07079,0.10255,0.01018,0.00501
0.66260,1.81390,0.41326,0.10468,20.98930,0.44446,-0.55792,19.17540,0.03120,0.31127,367.69589,0.00097
1.91928,1.36966,0.31609,0.62393,22.14262,0.81257,-1.29535,20.77296,0.49648,1.67792,431.51580,0.24649
0.73218,0.95176,0.19959,0.09601,8.82479,0.32376,-0.63617,7.87302,0.12417,0.40471,61.98449,0.01542
1.97985,0.58389,0.15687,0.92597,14.92002,0.89024,-1.05388,14.33613,0.73336,1.11067,205.52454,0.53782
1.26791,1.29051,0.32464,0.15658,14.03267,0.60147,-1.11133,12.74215,0.27684,1.23505,162.36251,0.07664
0.81518,0.67450,0.48805,0.12048,18.23685,0.67179,-0.69469,17.56235,0.18374,0.48260,308.43620,0.03376
0.70344,0.71844,0.37897,0.32550,1.24568,0.44743,-0.37794,0.52724,0.06846,0.14284,0.27798,0.00469
1.76329,0.81396,0.12901,0.75175,1.12710,0.78705,-1.01154,0.31314,0.65804,1.02321,0.09806,0.43302
0.63563,1.92178,0.20342,0.07052,19.65892,0.27949,-0.56511,17.73713,0.07607,0.31935,314.60594,0.00579
0.68498,1.10146,0.24028,0.29287,1.38444,0.31878,-0.39210,0.28298,0.07850,0.15375,0.08008,0.00616
1.06003,0.72712,0.41938,0.46771,0.86691,0.59922,-0.59232,0.13979,0.17984,0.35084,0.01954,0.03234
1.44231,0.68206,0.49437,0.66436,0.61030,1.03045,-0.77795,-0.07175,0.53608,0.60520,0.00515,0.28738
1.33115,0.76175,0.25148,1.29162,0.31392,0.38876,-0.03953,-0.44783,0.13727,0.00156,0.20055,0.01884
1.84096,1.87969,0.13794,0.48616,28.41747,0.67656,-1.35480,26.53778,0.53862,1.83547,704.25402,0.29012
0.75018,1.69613,0.38804,0.07569,29.02932,0.47099,-0.67449,27.33319,0.08294,0.45494,747.10340,0.00688
0.52712,1.10049,0.31995,0.18118,2.23796,0.39626,-0.34595,1.13746,0.07631,0.11968,1.29382,0.00582
0.68072,1.77731,0.16265,0.00000,0.00000,0.26624,-0.68072,-1.77730,0.10360,0.46338,3.15881,0.01073
0.64607,0.95460,0.35529,0.16000,5.29552,0.50766,-0.48606,4.34092,0.15237,0.23626,18.84358,0.02322
0.88350,1.04685,0.43747,0.19659,7.05160,0.62259,-0.68691,6.00475,0.18511,0.47184,36.05701,0.03427
1.57041,0.81127,0.32753,1.25823,0.32225,0.54755,-0.31218,-0.48902,0.22002,0.09746,0.23914,0.04841
0.71418,1.08415,0.48068,0.09381,14.77767,0.57991,-0.62037,13.69351,0.09923,0.38486,187.51231,0.00985
0.96727,1.67439,0.27706,0.16057,13.68400,0.43921,-0.80670,12.00961,0.16215,0.65077,144.23084,0.02629
1.06429,1.05101,0.31038,0.30902,1.31209,0.56908,-0.75526,0.26108,0.25870,0.57042,0.06816,0.06693
0.90416,0.91628,0.47337,0.57530,0.70479,0.67693,-0.32886,-0.21150,0.20356,0.10815,0.04473,0.04144
1.42715,1.26426,0.31830,0.28443,7.72493,0.69705,-1.14272,6.46066,0.37875,1.30581,41.74018,0.14345
0.57906,0.55635,0.38687,0.20284,1.99890,0.42491,-0.37622,1.44255,0.03803,0.14154,2.08096,0.00145
0.75235,0.78490,0.28428,0.11729,7.22414,0.44445,-0.63507,6.43924,0.16016,0.40331,41.46377,0.02565
1.73678,1.12656,0.12923,0.37873,5.80159,0.69110,-1.35805,4.67503,0.56186,1.84430,21.85592,0.31569
0.51104,1.27731,0.11501,0.23260,1.74315,0.13070,-0.27843,0.46584,0.01569,0.07752,0.21701,0.00025
1.51041,0.59735,0.28629,0.27004,5.13362,0.46846,-1.24037,4.53627,0.18217,1.53853,20.57775,0.03319
1.03516,0.74641,0.30149,0.00000,0.00000,0.47611,-1.03516,-0.74640,0.17462,1.07155,0.55712,0.03049
1.86831,0.81402,0.11577,1.06075,0.79877,0.62872,-0.80756,-0.01525,0.51296,0.65216,0.00023,0.26312
0.54176,0.86998,0.28385,0.18965,2.13796,0.37712,-0.35211,1.26798,0.09327,0.12398,1.60776,0.00870
1.34743,0.63221,0.26547,0.60534,0.66981,0.60179,-0.74209,0.03760,0.33632,0.55069,0.00141,0.11311
1.16090,1.78543,0.37368,0.18255,7.59389,0.63974,-0.97835,5.80847,0.26606,0.95717,33.73828,0.07079
1.83290,0.99361,0.22584,0.37056,5.92951,1.01954,-1.46234,4.93590,0.79371,2.13845,24.36311,0.62997
0.79874,1.13719,0.25422,0.00000,0.00000,0.40478,-0.79874,-1.13719,0.15056,0.63798,1.29320,0.02267
1.15411,0.73535,0.47903,0.86392,0.46933,0.60493,-0.29018,-0.26603,0.12590,0.08421,0.07077,0.01585
1.91192,1.82245,0.30608,0.39443,5.57061,0.60302,-1.51749,3.74816,0.29694,2.30277,14.04869,0.08817
0.68921,1.29430,0.20754,0.14120,97.84196,0.37664,-0.54800,96.54766,0.16909,0.30031,9321.45095,0.02859
1.22632,0.59540,0.32068,0.00000,0.00000,0.89504,-1.22632,-0.59540,0.57436,1.50386,0.35450,0.32989
1.42314,1.10857,0.11643,0.32196,6.82444,0.49073,-1.10118,5.71587,0.37429,1.21260,32.67111,0.14010
0.90207,1.71720,0.12214,0.15996,8.66652,0.23966,-0.74211,6.94932,0.11751,0.55073,48.29301,0.01381
1.47128,1.95342,0.38558,0.18734,7.39973,0.80612,-1.28394,5.44631,0.42054,1.64849,29.66228,0.17685
0.69031,1.38874,0.29300,0.15434,5.48997,0.39945,-0.53597,4.10123,0.10645,0.28727,16.82012,0.01133
1.13656,1.57204,0.34152,0.10819,20.30921,0.59636,-1.02837,18.73717,0.25484,1.05754,351.08156,0.06495
0.69595,1.05776,0.11034,0.08028,17.26896,0.21190,-0.61568,16.21120,0.10157,0.37906,262.80306,0.01032
1.21168,0.51495,0.13391,0.00000,0.00000,0.54517,-1.21168,-0.51495,0.41126,1.46817,0.26518,0.16913
1.52476,0.57850,0.41314,1.31387,0.30860,0.54727,-0.21089,-0.26990,0.13413,0.04448,0.07284,0.01799
1.76799,1.59074,0.49230,0.37893,36.45889,1.14238,-1.38906,34.86815,0.65007,1.92949,1215.78782,0.42259
0.78036,0.59999,0.49942,0.08659,25.37623,0.62223,-0.69378,24.77624,0.12280,0.48132,613.86229,0.01508
1.33193,1.85245,0.47048,0.27726,49.82848,0.84664,-1.05467,47.97604,0.37616,1.11233,2301.70000,0.14150
1.83241,1.18991,0.34279,0.58350,23.67684,0.91296,-1.24891,22.48693,0.57017,1.55976,505.66203,0.32509
1.33870,1.25418,0.15777,0.24185,9.08496,0.35446,-1.09685,7.83079,0.19668,1.20309,61.32121,0.03868
0.51274,1.64151,0.38521,0.03894,35.59690,0.41410,-0.47380,33.95539,0.02889,0.22449,1152.96851,0.00083
0.73226,1.03429,0.37881,0.10783,7.85788,0.48593,-0.62443,6.82359,0.10712,0.38992,46.56131,0.01147
0.50880,0.61776,0.45250,0.05908,23.46282,0.48528,-0.44971,22.84505,0.03277,0.20224,521.89640,0.00107
1.05574,1.35338,0.45268,0.50882,0.79687,0.64163,-0.54691,-0.55651,0.18895,0.29912,0.30971,0.03570
1.11546,1.20605,0.11966,0.16117,13.63316,0.40080,-0.95429,12.42710,0.28114,0.91067,154.43294,0.07904
1.07603,1.78160,0.39960,0.12632,17.39410,0.70004,-0.94971,15.61250,0.30044,0.90195,243.75014,0.09026
1.37238,1.30022,0.33856,0.23754,9.24968,0.65718,-1.13484,7.94946,0.31863,1.28786,63.19398,0.10152
0.69360,1.30529,0.47463,0.10018,13.83841,0.62498,-0.59342,12.53312,0.15035,0.35215,157.07909,0.02261
0.55451,0.65277,0.39140,0.09304,9.10634,0.47528,-0.46147,8.45357,0.08388,0.21295,71.46278,0.00704
0.66985,1.10955,0.29403,0.11603,7.30212,0.33419,-0.55381,6.19257,0.04016,0.30671,38.34797,0.00161
1.53932,1.33381,0.37981,0.29725,7.39178,0.85436,-1.24207,6.05797,0.47454,1.54273,36.69900,0.22519
1.45906,1.00700,0.46275,0.35326,3.92432,0.79084,-1.10581,2.91733,0.32810,1.22281,8.51079,0.10765
1.69120,1.24190,0.45790,0.62785,22.00442,0.86780,-1.06335,20.76252,0.40990,1.13071,431.08236,0.16802
1.52857,1.78847,0.13551,0.16836,13.05037,0.48845,-1.36020,11.26189,0.35294,1.85016,126.83027,0.12457
1.12695,0.87679,0.22823,0.21607,10.16913,0.47347,-0.91089,9.29235,0.24524,0.82971,86.34770,0.06014
1.02008,1.61968,0.45740,0.22089,6.27606,0.56931,-0.79919,4.65638,0.11191,0.63871,21.68186,0.01252
0.69548,1.01844,0.42308,0.10378,13.35822,0.51252,-0.59170,12.33978,0.08944,0.35011,152.27016,0.00800
1.33294,1.29137,0.36217,0.20020,10.97511,0.80015,-1.13274,9.68375,0.43798,1.28311,93.77492,0.19182
0.52419,1.05899,0.24068,0.18813,2.15519,0.31242,-0.33605,1.09621,0.07173,0.11293,1.20167,0.00515
1.34282,1.61132,0.36474,0.17054,12.88364,0.60442,-1.17227,11.27232,0.23967,1.37422,127.06513,0.05744
1.61810,1.06843,0.22111,0.50040,4.39089,0.82308,-1.11769,3.32246,0.60197,1.24924,11.03875,0.36237
0.64782,0.84812,0.38356,0.00000,0.00000,0.50070,-0.64782,-0.84812,0.11714,0.41967,0.71930,0.01372
1.15667,0.84610,0.21648,1.10595,0.36662,0.31022,-0.05072,-0.47948,0.09375,0.00257,0.22990,0.00879
1.00604,0.63455,0.48462,0.00000,0.00000,0.63924,-1.00604,-0.63455,0.15462,1.01211,0.40265,0.02391
1.01689,0.74148,0.32527,0.61556,-0.65869,0.46481,-0.40133,-1.40016,0.13955,0.16107,1.96046,0.01947
1.21566,1.99185,0.37167,0.27016,51.13874,0.56612,-0.94551,49.14690,0.19445,0.89398,2415.41749,0.03781
0.62969,0.50214,0.27983,0.18089,-2.24147,0.32580,-0.44879,-2.74361,0.04597,0.20142,7.52741,0.00211
0.74610,0.92778,0.41714,0.00000,0.00000,0.51752,-0.74610,-0.92778,0.10039,0.55666,0.86077,0.01008
1.80504,1.45416,0.16589,0.62819,21.99240,0.78491,-1.17684,20.53824,0.61902,1.38496,421.81932,0.38319
1.98392,0.58212,0.24201,0.39705,3.49143,0.89396,-1.58686,2.90931,0.65196,2.51814,8.46411,0.42505
1.81212,1.90808,0.42204,0.32584,6.74313,0.85189,-1.48628,4.83505,0.42985,2.20902,23.37775,0.18477
1.09772,0.97537,0.28695,0.22104,6.27174,0.56561,-0.87668,5.29637,0.27865,0.76857,28.05151,0.07765
1.29023,0.58565,0.14422,0.15290,9.06661,0.54820,-1.13733,8.48096,0.40398,1.29351,71.92664,0.16320
1.60921,1.13948,0.23348,0.23370,9.40189,0.57283,-1.37551,8.26241,0.33935,1.89204,68.26748,0.11516
1.89876,1.78925,0.38391,0.48622,28.41403,0.86417,-1.41253,26.62478,0.48026,1.99525,708.87867,0.23065
0.82290,1.71666,0.17890,0.07185,30.58177,0.32447,-0.75106,28.86511,0.14557,0.56409,833.19450,0.02119
0.63351,1.26729,0.46741,0.00000,0.00000,0.60368,-0.63351,-1.26729,0.13627,0.40134,1.60602,0.01857
