a_true,v_true,t_true,a_est,v_est,t_est,bias_a,bias_v,bias_t,se_a,se_v,se_t
0.55841,1.75568,0.34781,0.08259,11.73720,0.42736,-0.47582,9.98152,0.07955,0.22640,99.63068,0.00633
1.37143,1.98602,0.40269,0.19988,14.73122,0.67062,-1.17155,12.74520,0.26793,1.37253,162.44016,0.07179
1.39528,1.89227,0.47166,0.18275,16.11201,0.73136,-1.21253,14.21974,0.25971,1.47023,202.20099,0.06745
1.97168,1.47426,0.42177,0.34491,7.28393,0.96044,-1.62677,5.80967,0.53867,2.64637,33.75228,0.29017
1.51218,1.51630,0.24925,0.25558,6.06706,0.64281,-1.25660,4.55076,0.39356,1.57905,20.70946,0.15489
1.54570,1.47296,0.21012,0.29499,9.98138,0.68657,-1.25071,8.50842,0.47646,1.56428,72.39328,0.22701
1.55771,1.18276,0.36710,0.44675,3.10307,0.83293,-1.11096,1.92031,0.46582,1.23423,3.68759,0.21699
1.75723,1.70422,0.48437,0.24733,11.90479,0.80738,-1.50990,10.20057,0.32301,2.27980,104.05172,0.10434
1.35891,0.91552,0.46852,0.41744,2.96274,0.75007,-0.94147,2.04722,0.28155,0.88637,4.19110,0.07927
0.54762,1.13500,0.13383,0.15409,3.31512,0.19013,-0.39353,2.18012,0.05630,0.15486,4.75291,0.00317
1.82914,0.79498,0.39497,0.51743,3.35234,1.08142,-1.31171,2.55736,0.68645,1.72059,6.54011,0.47121
1.77108,0.59359,0.23411,0.48037,3.61094,0.88792,-1.29071,3.01735,0.65381,1.66593,9.10439,0.42746
0.81619,0.84405,0.28764,0.16855,5.75145,0.40636,-0.64764,4.90741,0.11872,0.41944,24.08263,0.01409
0.98938,0.94908,0.19300,0.16400,8.45320,0.39302,-0.82538,7.50412,0.20001,0.68126,56.31184,0.04001
0.59385,0.81576,0.42361,0.10336,8.19721,0.51737,-0.49048,7.38145,0.09376,0.24057,54.48580,0.00879
0.62411,1.22681,0.22097,0.13598,5.37482,0.30515,-0.48812,4.14801,0.08418,0.23826,17.20597,0.00709
1.25826,0.71612,0.34960,0.36914,2.97609,0.64961,-0.88912,2.25997,0.30001,0.79053,5.10748,0.09001
0.95970,1.73357,0.12279,0.12917,13.42856,0.34858,-0.83052,11.69499,0.22579,0.68977,136.77284,0.05098
1.50082,1.66557,0.44488,0.22052,13.35217,0.87463,-1.28030,11.68660,0.42975,1.63916,136.57658,0.18469
1.83428,1.05720,0.17807,0.51557,3.77429,0.77206,-1.31871,2.71709,0.59399,1.73900,7.38256,0.35283
1.75735,1.04211,0.44392,0.31837,6.11203,0.99537,-1.43897,5.06992,0.55145,2.07064,25.70408,0.30410
0.68900,0.79463,0.48058,0.17214,4.92212,0.61771,-0.51686,4.12749,0.13713,0.26715,17.03621,0.01881
1.46712,0.84474,0.32106,0.41602,3.33225,0.70824,-1.05110,2.48751,0.38718,1.10480,6.18772,0.14991
0.77791,0.91796,0.18748,0.15962,6.88275,0.31666,-0.61829,5.96478,0.12918,0.38228,35.57866,0.01669
1.95489,1.35689,0.15720,0.40079,7.34656,0.71940,-1.55410,5.98967,0.56220,2.41523,35.87614,0.31607
1.33518,1.76768,0.41837,0.19329,15.23280,0.68428,-1.14188,13.46512,0.26591,1.30390,181.30937,0.07071
1.81111,0.87450,0.20530,0.42693,8.58112,0.88966,-1.38418,7.70662,0.68436,1.91595,59.39197,0.46835
1.62540,0.72807,0.28333,0.44341,3.12642,0.83131,-1.18199,2.39834,0.54798,1.39709,5.75205,0.30028
0.56009,0.93719,0.18302,0.12032,6.07439,0.25554,-0.43977,5.13720,0.07252,0.19339,26.39079,0.00526
1.64086,0.73174,0.29491,0.63215,1.95644,0.76849,-1.00871,1.22470,0.47358,1.01750,1.49988,0.22428
0.75606,0.54570,0.18178,0.28693,1.78031,0.34627,-0.46913,1.23461,0.16449,0.22009,1.52427,0.02706
1.26478,1.25191,0.12010,0.24671,10.18299,0.35676,-1.01807,8.93107,0.23666,1.03646,79.76406,0.05601
0.74102,0.53746,0.27962,0.20217,3.06194,0.40955,-0.53885,2.52448,0.12993,0.29036,6.37301,0.01688
0.76024,1.06963,0.42058,0.15787,6.14043,0.54245,-0.60237,5.07081,0.12187,0.36285,25.71308,0.01485
0.85540,1.51609,0.32631,0.19273,4.39627,0.46558,-0.66267,2.88018,0.13926,0.43913,8.29544,0.01939
1.74029,1.28710,0.41010,0.31309,9.40425,0.92835,-1.42719,8.11714,0.51825,2.03688,65.88800,0.26858
1.50180,1.89981,0.20620,0.22136,13.30140,0.50348,-1.28044,11.40159,0.29728,1.63953,129.99631,0.08837
1.92074,1.82728,0.39563,0.52291,26.42020,0.92819,-1.39783,24.59291,0.53256,1.95392,604.81144,0.28362
0.96782,1.00996,0.13158,0.18601,5.90626,0.31822,-0.78181,4.89631,0.18664,0.61123,23.97381,0.03483
1.90323,0.77860,0.24900,0.72469,1.33768,0.92783,-1.17854,0.55908,0.67882,1.38895,0.31257,0.46080
1.95211,1.17007,0.30061,0.37520,7.84766,1.12739,-1.57692,6.67758,0.82678,2.48667,44.59012,0.68356
1.63080,1.36684,0.46174,0.39906,4.34671,0.85565,-1.23174,2.97988,0.39390,1.51719,8.87966,0.15516
1.82688,1.84334,0.46367,0.27341,13.39945,0.86004,-1.55347,11.55610,0.39637,2.41327,133.54348,0.15711
0.77695,1.01316,0.27198,0.26477,1.92928,0.40487,-0.51217,0.91612,0.13289,0.26232,0.83928,0.01766
0.93192,1.23923,0.21998,0.18850,5.82817,0.37780,-0.74342,4.58894,0.15783,0.55267,21.05839,0.02491
1.32004,1.85362,0.23758,0.18674,11.76646,0.54977,-1.13331,9.91284,0.31219,1.28439,98.26448,0.09746
1.34991,1.48555,0.45935,0.22988,9.55822,0.81589,-1.12003,8.07267,0.35654,1.25447,65.16805,0.12712
1.36529,1.19597,0.14748,0.49395,1.71534,0.54620,-0.87133,0.51937,0.39871,0.75922,0.26974,0.15897
1.48808,1.29844,0.14131,0.27613,9.09832,0.46550,-1.21195,7.79988,0.32419,1.46882,60.83811,0.10510
1.72811,1.97535,0.20387,0.21047,10.43932,0.51931,-1.51764,8.46397,0.31544,2.30322,71.63878,0.09950
0.57915,1.53802,0.28317,0.07720,16.01924,0.34635,-0.50194,14.48122,0.06318,0.25195,209.70583,0.00399
1.03881,1.73533,0.42828,0.12076,16.11372,0.60617,-0.91805,14.37839,0.17790,0.84282,206.73824,0.03165
0.99227,0.81359,0.13388,0.28766,2.94546,0.38475,-0.70461,2.13187,0.25088,0.49647,4.54486,0.06294
1.07149,1.71261,0.42945,0.14412,13.50173,0.60024,-0.92736,11.78912,0.17079,0.86000,138.98334,0.02917
0.67797,1.90062,0.37355,0.08579,14.41562,0.47284,-0.59217,12.51499,0.09929,0.35067,156.62501,0.00986
0.74183,1.48461,0.48846,0.12651,8.68397,0.60456,-0.61532,7.19935,0.11610,0.37862,51.83066,0.01348
0.67454,1.41919,0.47539,0.12139,6.97994,0.57479,-0.55315,5.56074,0.09940,0.30597,30.92188,0.00988
1.10481,1.75047,0.42587,0.15203,11.40989,0.61765,-0.95279,9.65942,0.19178,0.90780,93.30446,0.03678
1.03235,1.11976,0.37033,0.24285,3.99176,0.59187,-0.78950,2.87201,0.22155,0.62331,8.24842,0.04908
0.73522,1.74095,0.11677,0.10264,13.50633,0.21105,-0.63258,11.76537,0.09429,0.40016,138.42401,0.00889
1.59723,1.93718,0.18818,0.24606,10.21026,0.61265,-1.35117,8.27308,0.42447,1.82567,68.44383,0.18017
1.62860,1.29694,0.37098,0.32622,6.73532,0.88995,-1.30237,5.43838,0.51898,1.69618,29.57602,0.26934
1.74939,1.31044,0.43787,0.31459,7.98600,1.01370,-1.43481,6.67556,0.57584,2.05867,44.56309,0.33159
1.76632,1.22603,0.30564,0.37115,6.76896,0.72947,-1.39517,5.54293,0.42383,1.94650,30.72406,0.17964
0.90800,0.50957,0.49134,1.84380,-0.05428,-0.11606,0.93580,-0.56385,-0.60740,0.87572,0.31793,0.36893
1.50664,1.70815,0.47870,0.23522,12.51751,0.81745,-1.27142,10.80936,0.33874,1.61650,116.84227,0.11475
0.53865,1.40529,0.36380,0.09941,6.22694,0.43460,-0.43924,4.82165,0.07079,0.19293,23.24827,0.00501
0.96082,1.31969,0.26688,0.12778,13.57534,0.46001,-0.83305,12.25565,0.19313,0.69397,150.20103,0.03730
1.84695,0.62619,0.25724,0.58082,2.98648,0.84809,-1.26613,2.36029,0.59085,1.60309,5.57095,0.34911
0.53556,1.75242,0.48988,0.05388,25.72848,0.56030,-0.48168,23.97606,0.07042,0.23202,574.85130,0.00496
1.12944,0.57593,0.11576,0.50405,1.22812,0.34814,-0.62539,0.65218,0.23238,0.39111,0.42534,0.05400
0.51695,1.68106,0.22257,0.05787,26.79508,0.27089,-0.45909,25.11402,0.04831,0.21076,630.71400,0.00233
1.31630,0.91286,0.38378,0.35180,3.94053,0.73278,-0.96449,3.02767,0.34901,0.93025,9.16676,0.12181
0.57586,1.13918,0.43295,0.18169,2.23160,0.49760,-0.39417,1.09242,0.06465,0.15537,1.19337,0.00418
1.89560,0.64304,0.28002,0.60854,2.27804,1.06976,-1.28705,1.63500,0.78974,1.65651,2.67323,0.62368
1.23880,1.16316,0.23376,0.25507,6.07914,0.49801,-0.98374,4.91598,0.26424,0.96774,24.16690,0.06983
1.70815,1.64024,0.16156,0.21823,16.78772,0.57365,-1.48992,15.14748,0.41209,2.21987,229.44626,0.16982
1.51955,0.58502,0.11387,0.64057,1.51334,0.49533,-0.87898,0.92832,0.38146,0.77260,0.86178,0.14551
0.88974,1.82913,0.45828,0.09239,21.06237,0.61050,-0.79735,19.23324,0.15222,0.63577,369.91747,0.02317
1.50858,1.73910,0.36924,0.21755,10.09995,0.68739,-1.29103,8.36085,0.31815,1.66675,69.90379,0.10122
1.04071,1.50691,0.20826,0.16396,13.40091,0.44656,-0.87675,11.89400,0.23831,0.76869,141.46726,0.05679
1.79915,0.93416,0.28707,0.39705,3.90525,0.78943,-1.40210,2.97109,0.50236,1.96588,8.82735,0.25237
1.34635,1.77586,0.18061,0.22844,7.59335,0.52025,-1.11791,5.81749,0.33964,1.24973,33.84319,0.11536
1.66928,0.52430,0.42735,0.47366,3.27367,0.95608,-1.19562,2.74937,0.52873,1.42951,7.55905,0.27956
0.87954,1.79834,0.14114,0.11401,19.27154,0.29084,-0.76553,17.47319,0.14970,0.58603,305.31251,0.02241
1.39136,1.40473,0.37301,0.23140,8.40918,0.66001,-1.15996,7.00446,0.28699,1.34551,49.06240,0.08236
0.83941,1.53853,0.19333,0.15101,8.19005,0.32767,-0.68840,6.65152,0.13433,0.47390,44.24269,0.01805
0.69646,1.40900,0.43978,0.09415,18.42442,0.53828,-0.60231,17.01542,0.09850,0.36278,289.52462,0.00970
1.89329,0.99796,0.28613,0.39755,9.21534,0.94926,-1.49574,8.21738,0.66312,2.23725,67.52532,0.43973
1.44706,1.13960,0.31926,0.23640,9.29466,0.79284,-1.21067,8.15506,0.47358,1.46572,66.50504,0.22428
0.57563,1.83558,0.33075,0.08338,11.62630,0.39760,-0.49225,9.79072,0.06685,0.24231,95.85824,0.00447
1.40137,1.01144,0.46691,0.29740,5.21383,0.89416,-1.10397,4.20240,0.42725,1.21875,17.66014,0.18255
1.28821,1.54675,0.46011,0.25092,6.91296,0.80931,-1.03729,5.36621,0.34921,1.07596,28.79624,0.12195
0.94374,0.50167,0.20878,0.36359,2.01022,0.42909,-0.58015,1.50855,0.22030,0.33657,2.27571,0.04853
0.52437,1.59317,0.22941,0.09935,7.35678,0.27571,-0.42502,5.76361,0.04630,0.18064,33.21923,0.00214
0.64163,1.74728,0.46736,0.09228,10.50544,0.55618,-0.54935,8.75816,0.08882,0.30179,76.70534,0.00789
1.66973,0.67733,0.10001,0.63248,1.53268,0.53474,-1.03725,0.85535,0.43473,1.07588,0.73163,0.18899
1.31045,1.77673,0.48305,0.18703,11.74816,0.74888,-1.12342,9.97144,0.26583,1.26208,99.42958,0.07067
1.06997,1.41070,0.25549,0.15211,12.79264,0.48444,-0.91786,11.38194,0.22895,0.84246,129.54850,0.05242
0.76535,1.98100,0.27764,0.09810,15.80701,0.41889,-0.66725,13.82601,0.14125,0.44522,191.15852,0.01995
0.95862,1.10406,0.36900,0.24740,3.42485,0.54387,-0.71122,2.32079,0.17487,0.50583,5.38607,0.03058
0.69249,1.36774,0.37737,0.16375,4.46334,0.49017,-0.52874,3.09560,0.11280,0.27956,9.58276,0.01272
1.59537,1.42876,0.17466,0.21181,17.29662,0.59855,-1.38357,15.86786,0.42389,1.91426,251.78902,0.17968
1.77494,0.79437,0.15022,0.83592,0.87435,0.65706,-0.93902,0.07998,0.50684,0.88176,0.00640,0.25688
1.31206,0.62905,0.12281,0.47325,2.61332,0.54192,-0.83881,1.98428,0.41911,0.70360,3.93735,0.17566
1.45666,1.73010,0.11663,0.22906,10.96784,0.42008,-1.22760,9.23774,0.30345,1.50700,85.33578,0.09208
1.42046,1.84690,0.42397,0.22327,11.25228,0.71695,-1.19719,9.40538,0.29298,1.43326,88.46116,0.08584
1.19927,0.78490,0.38070,0.40281,2.10347,0.70768,-0.79646,1.31856,0.32699,0.63435,1.73860,0.10692
0.97366,0.58532,0.40661,0.49568,0.81800,0.61307,-0.47798,0.23267,0.20646,0.22846,0.05414,0.04262
1.63438,1.18128,0.26491,0.39926,3.47219,0.71425,-1.23512,2.29091,0.44934,1.52553,5.24828,0.20191
1.95398,1.06676,0.12481,0.42842,5.86413,0.69928,-1.52557,4.79737,0.57447,2.32735,23.01477,0.33001
1.99662,1.17761,0.24189,0.35052,7.16738,0.77219,-1.64611,5.98977,0.53030,2.70967,35.87729,0.28122
1.16305,1.47235,0.12458,0.23624,5.86818,0.39256,-0.92681,4.39583,0.26798,0.85898,19.32333,0.07181
0.72715,1.21612,0.34072,0.13613,6.22439,0.43391,-0.59102,5.00826,0.09319,0.34931,25.08269,0.00868
1.08761,0.74399,0.39375,0.25911,4.23995,0.66194,-0.82850,3.49596,0.26820,0.68642,12.22175,0.07193
1.80787,1.36547,0.23819,0.36072,5.39455,0.71798,-1.44715,4.02908,0.47979,2.09425,16.23347,0.23020
1.86203,1.09447,0.21853,0.33364,8.82508,0.83848,-1.52839,7.73061,0.61995,2.33596,59.76234,0.38434
0.62092,1.90935,0.40205,0.08156,13.47060,0.51182,-0.53937,11.56125,0.10976,0.29092,133.66242,0.01205
1.67520,0.91560,0.47635,0.34448,6.37834,1.08598,-1.33072,5.46273,0.60963,1.77082,29.84144,0.37165
1.10813,1.27442,0.33226,0.39907,2.12317,0.55175,-0.70906,0.84875,0.21949,0.50277,0.72037,0.04818
1.92580,0.53310,0.49301,0.72989,2.12441,1.17095,-1.19590,1.59131,0.67794,1.43019,2.53226,0.45961
1.15978,1.46593,0.25238,0.17131,14.66543,0.54915,-0.98848,13.19949,0.29677,0.97709,174.22658,0.08807
0.82450,1.16387,0.11935,0.29533,2.09607,0.26276,-0.52917,0.93220,0.14342,0.28002,0.86900,0.02057
1.69968,1.33203,0.43037,0.36993,5.93951,0.95218,-1.32974,4.60748,0.52181,1.76822,21.22889,0.27229
1.93692,1.31167,0.34204,0.43899,6.70731,1.02460,-1.49793,5.39564,0.68257,2.24380,29.11291,0.46590
0.58938,1.40654,0.40548,0.08892,9.52906,0.49309,-0.50046,8.12252,0.08762,0.25046,65.97534,0.00768
1.16275,0.74505,0.17378,0.28600,4.32428,0.45208,-0.87675,3.57923,0.27830,0.76869,12.81087,0.07745
1.26756,1.22494,0.25311,0.26014,4.75426,0.57547,-1.00742,3.52931,0.32236,1.01490,12.45606,0.10392
0.60673,1.36080,0.32641,0.21583,1.87867,0.40814,-0.39091,0.51787,0.08173,0.15281,0.26819,0.00668
0.64701,0.56610,0.17411,0.34694,0.87127,0.24226,-0.30007,0.30518,0.06815,0.09004,0.09313,0.00464
1.76325,0.94492,0.13088,0.41182,5.33535,0.60766,-1.35143,4.39043,0.47679,1.82635,19.27587,0.22733
1.98426,1.52647,0.47959,0.42393,32.58948,1.12845,-1.56033,31.06300,0.64885,2.43464,964.91023,0.42101
0.50628,1.50565,0.35673,0.07316,11.58169,0.39596,-0.43312,10.07603,0.03924,0.18760,101.52647,0.00154
1.00306,0.76562,0.13937,1.26869,0.15817,0.02510,0.26563,-0.60745,-0.11427,0.07056,0.36900,0.01306
1.08972,0.85539,0.13879,0.28295,4.37093,0.41997,-0.80677,3.51554,0.28118,0.65088,12.35902,0.07906
1.21263,1.88365,0.12909,0.14430,17.40972,0.42489,-1.06833,15.52607,0.29580,1.14133,241.05888,0.08750
0.86101,1.81146,0.43225,0.08493,22.91061,0.55654,-0.77607,21.09915,0.12429,0.60229,445.17417,0.01545
0.77134,1.69874,0.23368,0.10366,10.59866,0.38988,-0.66768,8.89992,0.15620,0.44580,79.20859,0.02440
1.70625,1.79963,0.12385,0.20755,14.18657,0.53707,-1.49870,12.38694,0.41322,2.24610,153.43618,0.17075
1.10411,1.27942,0.49861,0.21238,9.16230,0.72072,-0.89173,7.88288,0.22211,0.79518,62.13980,0.04933
0.73811,1.92391,0.45184,0.11032,8.78726,0.58619,-0.62779,6.86335,0.13435,0.39412,47.10563,0.01805
1.12758,1.03672,0.33751,0.24377,4.50673,0.60626,-0.88381,3.47002,0.26875,0.78113,12.04101,0.07223
1.35543,0.81516,0.39691,0.26680,7.29340,0.86452,-1.08863,6.47824,0.46761,1.18511,41.96755,0.21866
0.89174,1.54243,0.32696,0.19823,5.54218,0.50529,-0.69352,3.99976,0.17833,0.48097,15.99804,0.03180
0.69977,0.89200,0.26764,0.23786,2.14757,0.34429,-0.46191,1.25557,0.07665,0.21336,1.57646,0.00587
1.24436,0.92844,0.39384,0.24286,8.01255,0.75984,-1.00150,7.08411,0.36600,1.00301,50.18461,0.13395
1.20747,0.63713,0.35027,0.35770,2.04332,0.69291,-0.84978,1.40618,0.34263,0.72212,1.97735,0.11740
0.79444,0.53385,0.44467,0.42565,0.95258,0.55993,-0.36879,0.41873,0.11527,0.13601,0.17533,0.01329
1.14451,1.62479,0.46522,0.16491,10.51863,0.69901,-0.97960,8.89384,0.23379,0.95962,79.10046,0.05466
0.87029,0.95962,0.32205,0.21844,3.34595,0.53358,-0.65185,2.38632,0.21152,0.42490,5.69455,0.04474
0.63168,0.75774,0.30723,0.11522,6.34323,0.39289,-0.51646,5.58549,0.08566,0.26673,31.19768,0.00734
0.52079,1.47407,0.36755,0.10659,4.79228,0.44848,-0.41420,3.31821,0.08093,0.17156,11.01052,0.00655
1.51860,1.89761,0.49878,0.19492,12.88905,0.87663,-1.32368,10.99144,0.37785,1.75214,120.81178,0.14277
0.84662,1.84608,0.20248,0.10105,19.25607,0.38851,-0.74557,17.40999,0.18604,0.55587,303.10786,0.03461
1.63706,1.64001,0.22504,0.24948,11.80206,0.67917,-1.38758,10.16205,0.45413,1.92537,103.26726,0.20623
1.67284,1.64879,0.37666,0.27131,7.17212,0.75837,-1.40152,5.52333,0.38171,1.96426,30.50722,0.14570
1.59396,1.36259,0.18273,0.23208,9.46754,0.59975,-1.36189,8.10495,0.41702,1.85473,65.69026,0.17391
1.61782,0.84834,0.26213,0.37981,4.56696,0.84332,-1.23801,3.71862,0.58119,1.53266,13.82813,0.33778
1.05535,1.62692,0.45880,0.15977,8.67677,0.63692,-0.89558,7.04985,0.17812,0.80206,49.70040,0.03173
1.22926,0.66352,0.19942,0.40593,2.38811,0.53113,-0.82333,1.72459,0.33172,0.67788,2.97420,0.11004
1.78805,1.78585,0.40586,0.43234,31.95486,0.87735,-1.35570,30.16901,0.47149,1.83793,910.16913,0.22231
0.99743,1.25087,0.35829,0.18260,6.77301,0.56166,-0.81482,5.52214,0.20337,0.66394,30.49402,0.04136
1.79213,0.70595,0.48095,0.64303,2.15586,1.20960,-1.14909,1.44991,0.72865,1.32042,2.10224,0.53092
1.91862,0.96938,0.44340,0.48320,5.19933,1.21791,-1.43543,4.22995,0.77451,2.06046,17.89247,0.59986
0.87847,1.80956,0.16754,0.11982,20.96792,0.32154,-0.75866,19.15835,0.15399,0.57556,367.04249,0.02371
1.07510,0.75242,0.43458,0.35051,2.08519,0.70045,-0.72458,1.33277,0.26587,0.52502,1.77628,0.07069
1.40647,1.19135,0.43148,0.34131,4.06166,0.78081,-1.06516,2.87032,0.34933,1.13456,8.23872,0.12203
1.50652,1.54554,0.24519,0.28470,6.09267,0.60240,-1.22182,4.54713,0.35721,1.49284,20.67643,0.12760
1.82957,0.57080,0.48457,1.03338,0.81992,0.86577,-0.79619,0.24913,0.38120,0.63392,0.06207,0.14531
1.91309,0.94741,0.41020,0.48573,4.00615,1.12876,-1.42736,3.05874,0.71855,2.03735,9.35587,0.51632
1.03579,1.01614,0.30822,0.27399,4.00962,0.53753,-0.76180,2.99348,0.22931,0.58033,8.96095,0.05258
0.70756,1.97411,0.19999,0.08392,26.18099,0.32030,-0.62363,24.20688,0.12031,0.38892,585.97300,0.01447
1.13329,1.67760,0.17829,0.22762,6.81211,0.38703,-0.90567,5.13451,0.20875,0.82023,26.36320,0.04358
0.88497,1.62817,0.30515,0.11880,14.60153,0.48665,-0.76618,12.97336,0.18150,0.58702,168.30814,0.03294
0.58210,0.80636,0.26748,0.12774,5.72180,0.35188,-0.45436,4.91544,0.08440,0.20644,24.16153,0.00712
0.68055,0.60141,0.38961,1.10521,-0.09056,0.18406,0.42466,-0.69196,-0.20555,0.18034,0.47881,0.04225
1.02325,1.06224,0.34853,0.27854,3.04193,0.56571,-0.74471,1.97970,0.21718,0.55459,3.91920,0.04717
1.01187,1.16628,0.37023,0.20711,5.97140,0.59863,-0.80475,4.80512,0.22840,0.64763,23.08919,0.05217
1.98034,1.63185,0.19944,0.28318,12.93729,0.76777,-1.69717,11.30544,0.56833,2.88038,127.81296,0.32300
0.51047,1.10522,0.19390,0.19719,1.53291,0.25589,-0.31328,0.42769,0.06199,0.09814,0.18292,0.00384
0.96173,0.86175,0.19343,0.15718,8.81967,0.41350,-0.80455,7.95792,0.22007,0.64730,63.32850,0.04843
1.12609,1.06530,0.45036,0.39223,1.86343,0.62302,-0.73387,0.79813,0.17266,0.53856,0.63701,0.02981
1.93010,0.59034,0.21906,0.66344,2.08954,0.86794,-1.26666,1.49920,0.64888,1.60443,2.24761,0.42105
0.68375,1.45236,0.14954,0.09717,15.95722,0.25818,-0.58657,14.50486,0.10864,0.34407,210.39092,0.01180
1.93317,0.87044,0.44386,0.49006,4.48357,1.31024,-1.44311,3.61313,0.86638,2.08258,13.05473,0.75061
1.86380,1.72944,0.45528,0.40591,34.03567,0.89167,-1.45789,32.30623,0.43640,2.12544,1043.69264,0.19044
1.08998,1.31683,0.16395,0.20473,6.04080,0.39305,-0.88525,4.72397,0.22909,0.78366,22.31585,0.05248
1.69466,1.60920,0.35821,0.26132,14.01922,0.76544,-1.43334,12.41002,0.40723,2.05446,154.00848,0.16583
1.12027,0.55972,0.20960,3.13362,0.03194,-1.94462,2.01335,-0.52778,-2.15422,4.05357,0.27855,4.64065
0.76864,1.08833,0.47911,0.13149,9.40578,0.60779,-0.63715,8.31746,0.12868,0.40596,69.18008,0.01656
1.07242,1.66285,0.23704,0.15613,11.11008,0.45105,-0.91630,9.44723,0.21401,0.83960,89.25015,0.04580
1.87647,1.83120,0.35017,0.23982,12.27754,0.81109,-1.63665,10.44633,0.46092,2.67862,109.12591,0.21245
1.45347,1.03394,0.15940,0.41809,3.31576,0.54393,-1.03538,2.28182,0.38453,1.07200,5.20671,0.14786
0.79503,0.85622,0.21996,0.27526,2.24893,0.38515,-0.51977,1.39271,0.16520,0.27016,1.93963,0.02729
1.73600,0.80613,0.28762,0.69660,1.57711,0.80106,-1.03940,0.77097,0.51345,1.08035,0.59440,0.26363
0.53802,1.53507,0.22644,0.06167,22.47780,0.28192,-0.47635,20.94273,0.05548,0.22691,438.59813,0.00308
0.62087,0.72074,0.21919,0.10514,9.22005,0.29847,-0.51573,8.49931,0.07928,0.26598,72.23824,0.00629
1.88909,0.74254,0.48633,0.66172,2.62135,1.19863,-1.22737,1.87881,0.71230,1.50644,3.52991,0.50737
1.33099,1.30184,0.17818,0.24315,9.03654,0.51417,-1.08784,7.73470,0.33599,1.18340,59.82564,0.11289
1.63974,1.00824,0.48082,0.46287,2.99497,1.05114,-1.17686,1.98674,0.57032,1.38501,3.94712,0.32526
0.88559,1.19755,0.19079,0.24122,3.51258,0.35335,-0.64438,2.31503,0.16256,0.41522,5.35936,0.02642
1.94233,1.16728,0.29562,0.43989,5.71114,0.95021,-1.50243,4.54386,0.65459,2.25730,20.64670,0.42849
1.71771,1.01277,0.27348,0.45283,3.06137,0.91118,-1.26488,2.04859,0.63771,1.59991,4.19673,0.40667
1.43482,1.61244,0.42204,0.23236,8.37435,0.75231,-1.20245,6.76191,0.33027,1.44589,45.72345,0.10908
1.51063,1.17553,0.39959,0.32161,6.05052,0.77241,-1.18902,4.87499,0.37282,1.41378,23.76552,0.13900
1.31854,0.80610,0.21676,0.48468,1.74816,0.48359,-0.83387,0.94207,0.26683,0.69533,0.88749,0.07120
1.57269,1.93570,0.27084,0.22421,13.13225,0.63495,-1.34847,11.19655,0.36411,1.81838,125.36276,0.13257
0.87826,1.17009,0.14938,0.15657,8.85426,0.34319,-0.72169,7.68417,0.19381,0.52084,59.04647,0.03756
0.72972,1.59217,0.34010,0.14441,6.71289,0.42701,-0.58531,5.12071,0.08691,0.34259,26.22170,0.00755
0.60266,1.84610,0.14775,0.08540,14.48191,0.23255,-0.51726,12.63581,0.08480,0.26756,159.66369,0.00719
1.21015,1.78182,0.23600,0.18305,9.47633,0.50150,-1.02711,7.69451,0.26550,1.05495,59.20552,0.07049
0.77273,1.14552,0.16620,0.21084,3.46653,0.33483,-0.56189,2.32101,0.16863,0.31572,5.38707,0.02844
0.81762,0.56225,0.22883,0.44832,0.90440,0.35217,-0.36930,0.34216,0.12335,0.13638,0.11707,0.01521
1.92968,1.57887,0.47207,0.31646,9.30435,0.97417,-1.61322,7.72548,0.50210,2.60249,59.68303,0.25210
1.29871,1.34662,0.34023,0.17989,12.21431,0.73449,-1.11882,10.86768,0.39426,1.25175,118.10655,0.15544
1.59145,1.88391,0.40488,0.18508,15.90866,0.80656,-1.40636,14.02475,0.40168,1.97786,196.69372,0.16134
1.40370,1.23468,0.31146,0.26864,7.24343,0.62610,-1.13506,6.00875,0.31463,1.28836,36.10512,0.09899
0.77867,0.62745,0.27450,0.34831,1.16410,0.36093,-0.43036,0.53665,0.08643,0.18521,0.28799,0.00747
1.02050,1.89930,0.46906,0.12011,16.20121,0.69628,-0.90039,14.30190,0.22722,0.81071,204.54445,0.05163
1.21215,1.00449,0.46821,0.22231,9.88357,0.85491,-0.98984,8.87908,0.38670,0.97979,78.83812,0.14953
0.62810,1.95869,0.30720,0.07135,15.39845,0.39276,-0.55676,13.43976,0.08556,0.30998,180.62709,0.00732
0.61234,0.65924,0.43499,0.12943,4.78288,0.52369,-0.48292,4.12364,0.08870,0.23321,17.00442,0.00787
0.59292,1.36521,0.14768,0.06379,24.30942,0.24276,-0.52913,22.94421,0.09507,0.27998,526.43683,0.00904
1.13257,0.55988,0.27963,0.55919,1.10702,0.44051,-0.57338,0.54713,0.16087,0.32876,0.29936,0.02588
0.65994,1.05020,0.13980,0.23136,2.20795,0.23518,-0.42858,1.15775,0.09538,0.18368,1.34038,0.00910
0.92781,1.44616,0.28226,0.17277,8.02371,0.44457,-0.75503,6.57755,0.16231,0.57008,43.26418,0.02635
1.88696,0.58434,0.29425,1.66594,0.37158,0.52648,-0.22102,-0.21275,0.23222,0.04885,0.04526,0.05393
1.01491,1.77807,0.32369,0.15100,11.48758,0.52121,-0.86392,9.70951,0.19753,0.74635,94.27462,0.03902
